# portID	slaveID	chipID	channelID	tacID	branch	t0	a0	a1	a2
0	0	4	30	0	T	5.1338851e-02	1.3198703e+02	1.6714566e+02	-1.0000004e-02
0	0	4	30	0	E	4.4117682e-02	1.1507156e+02	1.4898790e+02	-9.9999998e-03
0	0	4	30	1	T	4.9858749e-02	1.2167637e+02	1.6708098e+02	-1.0000004e-02
0	0	4	30	1	E	4.4110052e-02	1.1493958e+02	1.4860075e+02	-1.0000001e-02
0	0	4	30	2	T	6.6496551e-02	1.2228457e+02	1.6734242e+02	-9.9999998e-03
0	0	4	30	2	E	3.6030523e-02	1.1300080e+02	1.4900851e+02	-9.9999998e-03
0	0	4	30	3	T	6.7518890e-02	1.2211009e+02	1.6770506e+02	-9.9999998e-03
0	0	4	30	3	E	4.0379278e-02	1.1172288e+02	1.4924239e+02	-1.0000001e-02
0	0	4	31	0	T	6.8413436e-02	1.2306321e+02	1.5923260e+02	-9.9999998e-03
0	0	4	31	0	E	4.5277350e-02	1.2142438e+02	1.6537039e+02	-9.9999998e-03
0	0	4	31	1	T	6.7862213e-02	1.1211695e+02	1.6078807e+02	-9.9999998e-03
0	0	4	31	1	E	4.1256659e-02	1.2306169e+02	1.6447997e+02	-9.9999998e-03
0	0	4	31	2	T	6.7047775e-02	1.1221877e+02	1.5948579e+02	-9.9999998e-03
0	0	4	31	2	E	3.6495917e-02	1.2186769e+02	1.6503021e+02	-9.9999998e-03
0	0	4	31	3	T	6.7875564e-02	1.1238931e+02	1.5998946e+02	-9.9999998e-03
0	0	4	31	3	E	7.3134825e-03	1.1436407e+02	1.6471272e+02	-1.0000001e-02
0	0	4	32	0	T	6.7370117e-02	1.3566792e+02	1.7328154e+02	-9.9999998e-03
0	0	4	32	0	E	4.4178717e-02	1.1577715e+02	1.5188657e+02	-1.0000031e-02
0	0	4	32	1	T	5.2609146e-02	1.2610519e+02	1.7167830e+02	-1.0000001e-02
0	0	4	32	1	E	4.4544928e-02	1.1385093e+02	1.5243452e+02	-9.9999998e-03
0	0	4	32	2	T	6.6149414e-02	1.2546358e+02	1.7325470e+02	-9.9999998e-03
0	0	4	32	2	E	4.2393439e-02	1.1555217e+02	1.5164258e+02	-1.0000004e-02
0	0	4	32	3	T	6.6891372e-02	1.2449501e+02	1.7300301e+02	-9.9999998e-03
0	0	4	32	3	E	4.3057196e-02	1.1513205e+02	1.5164607e+02	-1.0000001e-02
0	0	4	33	0	T	7.3931396e-02	1.2539043e+02	1.5591527e+02	-9.9999998e-03
0	0	4	33	0	E	4.4026129e-02	1.2397723e+02	1.6108275e+02	-1.0000006e-02
0	0	4	33	1	T	7.3889434e-02	1.1795216e+02	1.5602267e+02	-9.9999998e-03
0	0	4	33	1	E	4.4003241e-02	1.2393383e+02	1.6050926e+02	-9.9999998e-03
0	0	4	33	2	T	7.3733032e-02	1.1559318e+02	1.5680759e+02	-1.0000002e-02
0	0	4	33	2	E	4.3835394e-02	1.2114650e+02	1.6063074e+02	-9.9999998e-03
0	0	4	33	3	T	7.2134674e-02	1.1439510e+02	1.5600056e+02	-9.9999998e-03
0	0	4	33	3	E	4.4628851e-02	1.2273730e+02	1.6065263e+02	-1.0000016e-02
0	0	4	34	0	T	-7.1408570e-02	1.3723917e+02	1.7108066e+02	-9.9999998e-03
0	0	4	34	0	E	-6.4326532e-02	1.1998898e+02	1.5854558e+02	-1.0000059e-02
0	0	4	34	1	T	-4.6792328e-02	1.3396790e+02	1.6977483e+02	-1.0000002e-02
0	0	4	34	1	E	-6.4738519e-02	1.2050607e+02	1.5844772e+02	-1.0000001e-02
0	0	4	34	2	T	-4.7259629e-02	1.3218080e+02	1.7099675e+02	-1.0000002e-02
0	0	4	34	2	E	-8.9175470e-02	1.1638424e+02	1.5925288e+02	-1.0000001e-02
0	0	4	34	3	T	-4.7044098e-02	1.3044972e+02	1.7108669e+02	-1.0000002e-02
0	0	4	34	3	E	-6.4677484e-02	1.2074481e+02	1.5938092e+02	-9.9999998e-03
0	0	4	35	0	T	-7.2257340e-02	1.3524330e+02	1.6398688e+02	-9.9999998e-03
